ts_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
222.961,-0.3571,-0.3125,1.0092,-3.1908,0.2901,-0.1298
222.981,-0.3541,-0.3109,1.0127,-3.7176,0.1221,-0.7939
223.001,-0.3606,-0.3107,1.0144,-2.9847,0.1145,-0.5038
223.021,-0.3577,-0.312,1.0125,-3.8855,0.374,-0.1527
223.041,-0.3553,-0.3131,1.0133,-3.458,0.1221,-0.8855
223.062,-0.3525,-0.313,1.0138,-3.5115,0.3511,-0.4046
223.081,-0.3555,-0.3127,1.0118,-3.1756,0.2061,-0.4504
223.101,-0.3569,-0.3137,1.0073,-3.5496,0.2061,-0.6336
223.121,-0.3541,-0.3134,1.0093,-3.2137,0.1756,-0.4122
223.141,-0.3569,-0.3127,1.0118,-3.6336,0.145,-0.6412
223.161,-0.3594,-0.311,1.0134,-3.4733,0.313,-0.313
223.181,-0.3569,-0.312,1.0066,-3.5573,0.2443,-0.4351
223.201,-0.3567,-0.3129,1.0056,-3.3664,0.0992,-0.7405
223.221,-0.3547,-0.3124,1.0127,-3.313,0.374,-0.2977
223.241,-0.3573,-0.3121,1.0078,-3.4046,0.1298,-0.4885
223.261,-0.3571,-0.3145,1.0133,-3.4885,0.0534,-0.6565
223.281,-0.3551,-0.3142,1.0107,-3.542,0.3588,-0.3053
223.301,-0.3558,-0.3137,1.0106,-3.313,0.1679,-0.6031
223.321,-0.356,-0.3112,1.0103,-3.5649,0.2977,-0.6183
223.341,-0.3528,-0.3121,1.0129,-3.0229,0.1756,-0.4351
223.361,-0.3582,-0.3132,1.0104,-3.6718,0.3053,-0.4809
223.381,-0.3589,-0.3108,1.0131,-3.3053,0.1832,-0.4962
223.401,-0.358,-0.3154,1.0131,-3.3588,0.1221,-0.7023
223.421,-0.3531,-0.314,1.011,-3.7634,0.1985,-0.2901
223.441,-0.3544,-0.3149,1.0167,-3.2977,0.2977,-0.3969
223.461,-0.3564,-0.3149,1.0154,-3.4962,0.0763,-0.7252
223.481,-0.3535,-0.311,1.0116,-3.4656,0.2748,-0.3359
223.501,-0.3546,-0.3119,1.011,-3.4656,0.4122,-0.2901
223.521,-0.3572,-0.3171,1.0187,-1.7939,-0.084,-1.0458
223.541,-0.363,-0.3169,1.0128,-4.6031,0.458,-0.0534
223.561,-0.3539,-0.3132,1.0155,-2.9237,0.3817,-0.6489
223.581,-0.3601,-0.314,1.0098,-3.1908,0.2595,-0.7099
223.601,-0.3561,-0.3124,1.0092,-4.6412,0.1908,-0.0916
223.621,-0.3533,-0.3156,1.0099,-2.3053,0.2901,-1.1069
223.641,-0.3535,-0.3138,1.0074,-3.7481,0.3969,-0.0458
223.661,-0.3561,-0.3156,1.0111,-2.8397,0.2672,-0.1985
223.681,-0.3583,-0.3154,1.0073,-2.7939,0.2519,-0.9618
223.702,-0.3525,-0.3119,1.0082,-2.9695,1.1679,0.1069
223.721,-0.3635,-0.3093,1.011,-3.7099,-0.3588,-0.7023
223.741,-0.3546,-0.3186,1.0166,-3.9008,0.2061,-0.6489
223.761,-0.3578,-0.312,1.0054,-2.7099,0.6565,-0.4275
223.781,-0.3571,-0.3137,1.0138,-3.9466,-0.2137,-0.3969
223.801,-0.353,-0.3168,1.0079,-3.6794,0.1221,-0.8092
223.821,-0.3595,-0.3136,1.0093,-3.4427,0.2443,-0.084
223.841,-0.3563,-0.3134,1.0101,-3.9237,-0.1603,-0.7557
223.861,-0.3558,-0.3153,1.0117,-3.2366,0.4275,-0.4198
223.881,-0.3557,-0.3142,1.0127,-3.4046,0.229,-0.4351
223.901,-0.3547,-0.3137,1.0105,-3.6718,0.3664,-0.5802
223.921,-0.358,-0.3137,1.0105,-3.1145,0.2443,-0.4351
223.941,-0.3579,-0.3147,1.0093,-3.9847,0.2137,-0.6718
223.961,-0.3588,-0.3146,1.0094,-3.313,0.3053,-0.3817
223.981,-0.3541,-0.313,1.0105,-3.4885,0.0,-0.5038
224.001,-0.3545,-0.3134,1.0076,-4.0382,-0.0992,-0.8244
224.021,-0.3542,-0.3167,1.0061,-3.2977,0.4885,-0.229
224.041,-0.355,-0.3152,1.011,-3.8855,0.3435,-0.6183
224.061,-0.4104,-0.3051,0.9917,-7.916,1.6794,2.0992
224.081,-0.3306,-0.3132,1.0192,2.2595,4.5725,-1.9542
224.101,-0.3237,-0.3302,1.0233,-5.9389,0.0458,-0.6489
224.121,-0.3585,-0.3119,1.0074,-2.0534,1.1679,0.3206
224.141,-0.3621,-0.3181,1.0117,-5.2672,-0.4809,-0.7252
224.161,-0.358,-0.3243,1.0072,-2.2214,0.0458,-1.0458
224.181,-0.3584,-0.3159,1.0076,-3.5725,0.5649,0.855
224.201,-0.3544,-0.3083,1.0073,-3.4504,-0.145,-1.0382
224.221,-0.3545,-0.3159,1.0131,-3.626,0.3817,-0.5878
224.241,-0.3608,-0.3164,1.007,-3.8931,0.4198,-0.3053
224.261,-0.3617,-0.3247,1.0122,-3.4504,-0.1679,-1.3969
224.281,-0.3606,-0.3168,1.009,-3.1069,0.4885,0.084
224.301,-0.3605,-0.3113,1.0084,-3.3817,0.2824,0.1374
224.321,-0.3531,-0.3125,1.0135,-3.3282,-0.1603,-1.2137
224.342,-0.3564,-0.3149,1.0071,-3.7634,0.4504,-0.4351
224.361,-0.3619,-0.3177,1.0103,-3.6183,0.1069,-0.6107
224.381,-0.3621,-0.3225,1.0135,-3.313,-0.0153,-0.9313
224.401,-0.359,-0.3158,1.0127,-3.0382,0.1374,0.0763
224.421,-0.3529,-0.3088,1.001,-3.6412,0.3817,0.0687
224.441,-0.3534,-0.3083,1.0078,-2.9008,0.0382,-1.0076
224.461,-0.355,-0.3204,1.0088,-4.4733,0.1679,-0.9542
224.481,-0.3634,-0.3214,1.0112,-3.0534,0.4198,-0.5496
224.501,-0.3691,-0.3173,1.006,-3.5573,0.229,0.1298
224.521,-0.3607,-0.3124,1.0063,-3.0611,-0.0153,-0.6489
224.541,-0.3562,-0.3096,1.011,-2.9389,0.1832,-0.2901
224.561,-0.3549,-0.3158,1.0094,-4.0305,0.3511,-0.5573
224.581,-0.356,-0.3207,1.0093,-3.6718,-0.0305,-1.1527
224.601,-0.4009,-0.3326,1.0826,-3.3511,2.0916,-0.6718
224.621,-0.8107,0.0066,0.9335,-40.771,33.4733,85.8779
224.641,-0.5842,0.246,0.9578,25.0992,64.0458,68.6565
224.661,0.0776,-0.4465,1.389,13.1527,-26.1527,-13.374
224.681,-0.2318,-0.1814,1.2214,-163.2061,-1.4504,126.7557
224.701,-0.6086,-0.4308,0.8855,59.7634,0.5573,-7.6031
224.721,-0.3746,-0.295,1.142,25.8015,3.458,-4.2061
224.741,-0.3788,-0.3619,0.9901,104.084,21.1603,3.5878
224.761,-0.4789,-0.26,0.8582,-48.5725,-5.5802,11.0153
224.781,-0.3589,-0.332,1.015,19.3435,-7.6489,-27.2595
224.801,-0.3916,-0.325,0.9364,-17.2214,5.1756,19.3817
224.821,-0.4161,-0.2855,1.0122,11.1679,3.3282,-2.084
224.841,-0.3949,-0.3151,0.9615,-17.1756,-6.7481,-5.2061
224.861,-0.3796,-0.3169,1.0126,5.7939,3.9618,-0.1298
224.881,-0.4161,-0.292,0.9683,-8.5573,0.2137,4.5038
224.901,-0.3915,-0.3081,1.0057,-1.4962,-1.855,-6.5344
224.921,-0.3923,-0.3121,0.9834,-4.8244,1.2214,1.7939
224.941,-0.4033,-0.3046,0.9993,-2.4504,0.4962,0.6718
224.961,-0.3228,-0.3459,1.0288,58.7634,5.229,-53.5573
224.982,-0.3843,-0.3313,1.0338,-18.7252,7.3893,19.229
225.001,-0.4404,-0.2412,1.0262,-59.4809,20.3664,30.1832
225.021,-0.4117,-0.4114,0.9852,-25.6947,58.1221,5.1298
225.041,-0.1639,-1.4476,1.6379,25.0458,31.5344,-38.6947
225.061,-0.902,-0.1433,1.1074,43.3969,-48.4198,-197.7328
225.081,-0.4838,-0.1237,0.7224,62.9237,7.3969,-49.8855
225.101,-0.1559,-0.5428,1.2329,191.0916,-45.313,-137.2901
225.121,-0.295,-0.3464,1.2975,250.1298,-112.4504,-211.3817
225.141,-0.3713,-0.1213,1.1418,192.0687,-106.8397,-124.4962
225.161,-0.3694,-0.1899,1.0575,134.6717,-100.0916,-134.855
225.181,-0.2584,-0.0931,1.0753,145.0534,-81.5038,-118.9847
225.201,-0.0958,-0.1141,1.1527,120.2519,-92.8779,-81.2366
225.221,-0.0114,-0.0313,1.1655,61.229,-92.6794,-48.313
225.241,-0.1278,-0.019,1.0604,20.9237,-88.9008,-30.4504
225.261,-0.2655,-0.0029,0.8196,-24.374,-63.1069,-2.6107
225.281,-0.0759,-0.0332,0.9894,-18.687,-31.8015,-0.3817
225.301,0.1025,-0.0276,1.1405,-25.5114,-34.0534,-5.1527
225.321,-0.0125,-0.0812,1.1473,-29.5191,-42.4885,13.916
225.341,-0.1747,-0.092,0.9296,-36.3664,-28.771,18.0534
225.361,-0.0039,-0.0767,1.0316,-52.5802,-6.6489,4.4809
225.381,0.0634,-0.0293,1.0879,-33.1069,-9.6947,-8.2061
225.401,0.0292,-0.0671,1.0891,-31.0,-11.9771,-0.9695
225.421,-0.0498,-0.1276,1.0698,-22.4198,-6.7863,-5.6183
225.441,-0.0712,-0.0894,1.0024,-30.771,11.0763,-3.5344
225.461,-0.0032,-0.058,1.0397,-33.7405,25.5267,11.771
225.481,0.0632,-0.1488,1.2784,-11.5344,12.8855,-0.1221
225.501,0.0199,-0.2839,1.4092,58.1298,-25.5878,-32.3969
225.521,-0.078,-0.103,1.0812,86.3817,-25.6947,-41.7557
225.541,-0.0529,-0.0936,1.1183,57.9618,-4.1069,-19.0305
225.561,0.0299,-0.0244,1.1785,78.2214,-1.0992,-21.2977
225.581,0.0968,-0.0526,1.3126,101.8244,-24.7481,-31.8702
225.601,0.0715,0.0052,1.2544,73.7939,-28.7405,-20.145
225.622,0.0216,0.0164,1.1414,42.2595,-23.8626,-12.4122
225.641,0.0353,0.0487,1.1178,74.8473,-26.3206,-32.6412
225.661,0.0562,0.0886,1.1088,52.8702,-15.1679,-21.374
225.681,0.0696,0.0692,1.1199,11.9847,-6.4656,-4.1832
225.701,0.046,0.0835,1.0795,-8.7557,-1.7023,-0.0534
225.721,0.0876,0.0906,1.1248,-27.4046,4.2519,5.5649
225.741,0.0979,0.0612,1.146,-28.7328,1.5038,9.229
225.761,0.0543,0.0527,1.089,-26.4427,-2.4275,4.626
225.781,0.0325,0.0491,1.0648,-32.0153,9.3435,4.5878
225.801,0.0919,0.0691,1.1392,-27.8397,10.1374,-0.2443
225.821,0.1221,0.0536,1.2009,-23.4809,2.145,2.7557
225.841,0.0498,0.026,1.1519,-28.9847,-0.9695,8.9847
225.861,0.0082,-0.0125,1.1779,-48.458,10.687,15.8092
225.881,0.0127,0.0065,1.1689,-35.3359,7.2137,7.9389
225.901,0.0682,0.0018,1.1855,-24.2519,2.3282,7.1527
225.921,0.0636,-0.0233,1.1862,0.1527,-10.0916,-6.9695
225.941,0.0786,-0.0168,1.1912,18.1069,-16.9237,-10.2672
225.961,0.0753,-0.022,1.2544,40.2519,-25.1679,-7.5344
225.981,0.0995,0.0367,1.12,55.084,-36.1221,-4.4962
226.001,0.0278,0.0138,1.0891,218.3359,-51.9237,-5.9542
226.021,0.1324,0.1254,1.0521,186.6336,-30.1298,-10.3511
226.041,0.1169,0.1528,1.2803,250.1298,-64.3817,-36.4733
226.061,0.1997,0.3613,0.9747,250.1298,-68.542,-68.8092
226.081,0.1355,0.4459,0.9626,250.1298,-73.8168,-57.374
226.101,0.0635,0.6096,1.1361,250.1298,-77.9237,-39.9237
226.121,0.0486,0.6272,0.9086,250.1298,-67.5267,-18.5649
226.141,0.4712,0.3582,0.5129,207.1832,-24.4962,-61.7863
226.161,0.095,0.7013,1.0298,139.313,24.855,-29.6565
226.181,0.0769,0.8146,0.8363,114.7634,-3.0305,-32.6794
226.201,0.1354,0.8496,0.807,131.6031,-24.9847,-44.6107
226.221,0.1956,0.8724,0.684,105.7863,-20.5496,-52.7099
226.241,0.0043,0.6046,0.3579,82.4733,-15.2672,-29.8244
226.262,0.0558,0.8807,0.5002,157.3359,4.0305,-49.1298
226.281,0.0681,0.7537,0.446,156.687,4.9771,-64.1832
226.301,0.1515,1.0333,0.5879,130.5038,-9.4122,-49.5649
226.321,0.0403,1.0143,0.5122,111.7786,-1.7786,-36.458
226.341,0.0535,0.9663,0.4063,122.313,9.7176,-43.1985
226.361,0.0142,0.9865,0.4526,200.1527,-15.6489,-43.8702
226.381,0.0022,1.0736,0.3423,187.1985,-41.9618,-21.4885
226.401,0.0027,1.1104,0.3594,151.3282,-3.6031,-5.0229
226.421,0.0034,0.8929,0.1313,109.5573,-15.1756,-6.5267
226.441,0.0303,1.027,-0.0021,181.0763,-25.9847,-16.0
226.461,0.0662,1.1283,0.1058,175.8931,-12.8473,12.4809
226.481,0.0502,1.095,0.0774,121.4275,-4.5573,36.542
226.501,0.0208,0.9342,-0.0206,69.8626,-6.3359,20.8702
226.521,0.0173,0.8589,-0.0682,67.6947,-4.2519,-1.7939
226.541,0.063,0.9934,-0.077,68.8321,-0.7939,-2.1145
226.561,0.0653,1.0647,-0.1082,48.0305,6.6641,16.4122
226.581,0.0372,0.975,-0.0806,23.5649,2.4809,21.8626
226.601,0.0201,0.9124,-0.1017,8.6565,-0.2137,8.084
226.621,0.0,0.9087,-0.1351,50.4504,-9.7405,-12.458
226.641,0.0909,1.0104,-0.224,67.1756,-2.626,-16.0382
226.661,0.0674,1.0525,-0.2017,51.687,6.4656,-3.8168
226.681,0.0256,0.9733,-0.113,18.8779,4.3053,6.2443
226.701,0.0189,0.9293,-0.1483,-14.4275,-0.3588,5.2443
226.721,0.0049,0.9541,-0.2278,11.7252,-5.3511,-8.2366
226.741,0.0746,0.9961,-0.2231,41.9771,-4.8473,-12.6947
226.761,0.0468,0.9939,-0.1942,27.4427,0.3817,-5.5115
226.781,0.0248,0.9491,-0.1635,13.4275,2.0,0.2901
226.801,0.0245,0.9133,-0.1777,-13.6412,-2.8168,0.0229
226.821,0.0417,0.9944,-0.2828,-9.6107,0.5878,-4.1603
226.841,0.0172,0.9867,-0.2512,29.4656,3.7328,-2.8779
226.861,0.0095,0.9247,-0.1926,45.5649,1.9695,-3.626
226.881,0.0186,0.9093,-0.196,19.7481,-1.6336,-5.6412
226.902,0.0444,0.9891,-0.2561,-4.9542,0.0992,-6.1145
226.921,0.0507,0.9799,-0.2682,-8.0992,4.916,-2.2443
226.941,-0.0231,0.9586,-0.2769,8.4809,1.9084,-9.9008
226.961,-0.009,0.923,-0.2406,55.4122,-1.1527,-15.8015
226.981,0.021,0.9635,-0.26,45.4733,-1.7786,-9.0382
227.001,0.0153,0.9391,-0.2678,21.8473,-2.084,-5.7939
227.021,-0.0052,0.9171,-0.2661,-6.4046,-1.1603,-2.313
227.041,-0.0166,0.9132,-0.301,-6.8015,-2.542,-4.2824
227.061,0.0123,0.9452,-0.343,25.5267,-4.6183,-10.1985
227.081,0.0264,0.9752,-0.3329,30.5878,2.6412,-5.3969
227.101,-0.0011,0.9104,-0.2698,12.3511,4.8702,0.3588
227.121,0.0001,0.8867,-0.2806,-9.9542,0.5725,0.8779
227.141,0.0078,0.9122,-0.3237,-16.9313,0.7939,-0.0611
227.161,-0.0067,0.9148,-0.3257,-0.6565,0.3435,-2.9389
227.181,-0.0167,0.9073,-0.2791,10.1374,1.1756,-4.6412
227.201,0.0079,0.9095,-0.2975,2.7252,1.542,0.0992
227.221,0.0221,0.922,-0.3214,-7.5649,2.1908,1.3664
227.241,0.002,0.9368,-0.3198,-11.5878,2.229,0.5191
227.261,-0.0067,0.9061,-0.303,-5.7405,1.145,-1.4351
227.281,0.0022,0.9253,-0.3087,-3.0611,0.6183,-0.7023
227.301,-0.0033,0.9299,-0.311,-3.4351,2.3053,-1.0153
227.321,0.0117,0.9307,-0.3136,-6.0153,2.687,0.7405
227.341,0.0178,0.9292,-0.3206,-11.9618,2.3359,0.5954
227.361,-0.0131,0.9093,-0.3235,-3.916,3.374,-0.0382
227.381,0.0033,0.8887,-0.2926,7.3511,-0.145,-2.6947
227.401,0.0088,0.9421,-0.3097,3.9466,1.1145,-4.2901
227.421,0.0029,0.9612,-0.3024,-5.0534,4.771,-0.6336
227.441,-0.0016,0.915,-0.309,-9.7557,2.2137,0.1298
227.461,-0.0024,0.9006,-0.316,2.2824,1.6336,-3.687
227.481,0.0007,0.9067,-0.2906,12.7481,0.6489,-3.4351
227.501,0.0001,0.9419,-0.3154,3.8855,0.0458,-1.9008
227.521,0.0044,0.9521,-0.332,-6.9924,2.1221,0.2901
227.542,0.0078,0.8955,-0.3336,-7.2901,3.0687,1.2595
227.561,-0.0088,0.8977,-0.3099,2.7939,1.2901,-2.0229
227.581,-0.0059,0.9342,-0.324,8.4656,0.9008,-3.7786
227.601,0.0081,0.9661,-0.3368,1.4885,3.3053,-1.2824
227.621,0.005,0.9274,-0.3219,-6.9695,5.4733,4.0076
227.641,0.0043,0.8708,-0.3052,-9.0382,3.0534,4.5573
227.661,0.0046,0.8756,-0.3029,-4.5191,0.2977,0.3359
227.681,0.0087,0.9451,-0.3359,-1.5496,-0.5191,-2.5725
227.701,0.0232,0.9497,-0.34,-1.3969,3.5496,-0.5267
227.721,0.0137,0.9104,-0.3108,-3.4046,6.9542,2.0458
227.741,-0.0009,0.8734,-0.2811,-6.6641,2.2137,1.9389
227.761,-0.0024,0.9033,-0.3024,-5.9847,-2.6565,-1.2672
227.781,0.0195,0.9348,-0.3424,-2.916,-1.5802,-2.2824
227.801,0.0123,0.92,-0.3267,-0.8702,0.8702,0.4885
227.821,-0.0026,0.8817,-0.2867,-0.4427,1.4733,0.0
227.841,0.0006,0.9086,-0.3043,-2.9847,-1.8473,-2.8168
227.861,0.0226,0.9448,-0.3473,-3.2214,-0.6489,-3.1374
227.881,0.0135,0.933,-0.3345,-2.7023,1.6718,-1.0687
227.901,-0.01,0.913,-0.3118,-2.2672,1.2672,-0.7939
227.921,-0.0016,0.9053,-0.3116,-0.9313,-0.7634,-1.3817
227.941,0.0134,0.932,-0.3376,-4.2137,-1.3053,-2.6489
227.961,0.0155,0.9615,-0.3444,-7.8931,0.7176,-0.0534
227.981,0.0009,0.9196,-0.3082,-7.6641,3.0534,2.6183
228.001,-0.0153,0.8889,-0.2994,-0.855,-0.5878,-1.3664
228.021,0.0132,0.9083,-0.3105,2.7634,-3.3817,-2.4656
228.041,0.031,0.9506,-0.3492,-2.3053,-1.1374,-0.6107
228.061,0.0099,0.9255,-0.3239,-8.2443,3.1908,1.5191
228.081,-0.0099,0.8922,-0.3174,-9.9771,1.1069,-0.1374
228.101,-0.0042,0.8827,-0.3202,-3.1298,-0.3435,-2.0229
228.121,0.0043,0.8987,-0.3093,6.2901,1.2748,-1.8473
228.141,0.002,0.9296,-0.3027,2.7481,1.0382,-2.6412
228.161,-0.0023,0.9558,-0.3265,-8.5878,0.3511,-2.4351
228.182,-0.0002,0.9199,-0.3379,-11.4656,0.7786,-0.4275
228.201,-0.0072,0.8975,-0.3197,-3.6565,1.374,0.7939
228.221,-0.002,0.8939,-0.3073,0.4656,-0.6031,-1.5344
228.241,0.0133,0.9434,-0.3324,-1.9008,-1.3206,-1.4656
228.261,0.0145,0.9554,-0.3368,-7.8702,-0.1221,1.8702
228.281,0.0106,0.913,-0.3165,-11.916,3.0916,0.2595
228.301,-0.0076,0.8848,-0.3042,-6.6412,1.0076,-0.0305
228.321,-0.0001,0.8955,-0.2985,-0.8626,-1.2137,-1.7023
228.341,0.0127,0.9591,-0.3324,-1.6794,0.0153,-0.4198
228.361,0.0073,0.928,-0.3145,-6.3435,3.0076,1.6718
228.381,-0.009,0.8953,-0.3026,-6.9618,0.9084,0.2366
228.401,-0.0081,0.9183,-0.3137,-1.8473,-1.7557,-2.313
228.421,0.0085,0.9362,-0.3192,-0.1145,-1.1145,-2.2519
228.441,0.0034,0.9452,-0.3131,-4.7786,0.5191,-0.6412
228.461,-0.0038,0.9221,-0.3025,-7.7176,-0.1756,-0.6489
228.481,0.006,0.9176,-0.3217,-5.9618,-1.6641,-0.9695
228.501,0.017,0.9359,-0.3446,-4.916,-0.1603,-0.3053
228.521,0.002,0.9403,-0.3208,-3.8855,3.1069,1.1221
228.541,-0.0114,0.9264,-0.2988,-6.3435,1.5191,1.0763
228.561,0.0054,0.9301,-0.318,-8.8321,0.5954,-0.6107
228.581,0.0105,0.9125,-0.3104,-7.0534,2.7557,0.6031
228.601,0.0023,0.8845,-0.2916,-4.0763,0.4275,0.4351
228.621,0.0059,0.9287,-0.3141,-2.0305,1.5573,-0.8092
228.641,0.0074,0.9176,-0.3079,-3.0229,2.9542,1.8702
228.661,-0.0002,0.8989,-0.291,-5.9389,3.4046,0.0534
228.681,-0.0042,0.8925,-0.2795,-6.0,0.9542,-1.0458
228.701,-0.0039,0.8997,-0.2935,-1.5496,-1.5725,-2.6183
228.721,0.0145,0.9465,-0.3148,0.5649,0.145,-3.3282
228.741,-0.0049,0.9528,-0.2993,-1.687,0.5725,-1.5725
228.761,-0.0048,0.9354,-0.307,-5.3511,-0.9008,-0.9771
228.781,0.0054,0.9282,-0.3138,-6.3359,-1.8244,-1.3435
228.801,0.0094,0.9363,-0.3302,-3.8244,-0.7481,-0.5725
228.822,0.0121,0.9384,-0.322,-2.7939,1.0458,1.1145
228.841,-0.0011,0.9281,-0.3042,-1.5038,1.5115,0.9084
228.861,0.015,0.9189,-0.3077,-3.6107,1.2595,0.916
228.881,0.0107,0.91,-0.2948,-4.229,1.3588,0.3893
228.901,0.0044,0.9133,-0.2932,-6.0076,-0.6718,-1.374
228.921,0.0082,0.9453,-0.3226,-7.0229,-0.3817,-1.2901
228.941,0.0048,0.9249,-0.318,-2.3511,2.0687,1.7557
228.961,0.0013,0.9014,-0.2937,-1.2519,1.8015,0.229
228.981,0.0017,0.9055,-0.2885,-1.9313,-0.5725,-1.8779
229.001,0.0212,0.9493,-0.3336,-5.3053,-0.2519,-2.626
229.021,0.0055,0.953,-0.318,-5.9847,2.1985,0.7634
229.041,-0.0052,0.9121,-0.2894,-3.8244,2.9313,2.7252
229.061,-0.0111,0.9033,-0.2803,-4.3588,-0.8626,-0.2672
229.081,0.0145,0.925,-0.3131,-3.145,-2.313,-2.0382
229.101,0.0288,0.9535,-0.335,-3.7252,1.0229,-0.2595
229.121,0.0089,0.9193,-0.3025,-4.3435,1.3511,1.3359
229.141,-0.007,0.9114,-0.2874,-5.4504,-0.1527,-0.9771
229.161,0.0071,0.9182,-0.3041,-3.1985,-0.7023,-1.6107
229.181,0.0175,0.9438,-0.3224,-1.9466,1.084,-1.9618
229.201,0.0042,0.9424,-0.3044,-2.8321,2.313,-0.5496
229.221,0.0007,0.9321,-0.3069,-4.5038,2.1298,0.1985
229.241,-0.0004,0.9209,-0.2893,-4.1527,1.458,1.084
229.261,0.0043,0.902,-0.2981,-1.6794,-0.3664,-0.7328
229.281,0.007,0.9352,-0.3105,-0.9542,0.7634,-1.3893
229.301,0.0087,0.9377,-0.3159,-4.1756,1.7176,-0.4198
229.321,0.0082,0.9301,-0.3065,-6.7099,2.4046,0.0534
229.341,-0.0087,0.913,-0.2877,-5.7328,1.855,-0.2214
229.361,-0.012,0.8951,-0.2745,-1.145,-0.9008,-1.4275
229.381,0.0059,0.9575,-0.3203,-3.2519,-1.2595,-1.2366
229.401,0.0052,0.947,-0.3131,-7.4046,2.0687,1.5496
229.421,-0.0031,0.9084,-0.2853,-8.7328,1.6183,1.3588
229.441,0.0043,0.8894,-0.2767,-10.9618,-1.4885,-0.6412
229.462,0.0105,0.9041,-0.2866,-19.5954,-4.5344,-0.6031
229.481,0.027,0.9487,-0.3052,-32.145,-2.3817,2.9695
229.501,-0.0015,0.9164,-0.2527,-55.313,-2.9313,7.1221
229.521,0.012,0.8629,-0.1824,-103.0534,-2.9618,11.0534
229.541,0.0276,0.9386,-0.1847,-153.2443,-2.374,9.4275
229.561,0.0593,0.9589,-0.1782,-188.5878,-8.1374,1.6947
229.581,0.0841,1.1111,-0.0735,-250.1374,11.0,45.3359
229.601,0.036,0.9772,0.0062,-250.1374,36.1908,76.397
229.621,0.0314,1.095,-0.0227,-238.9542,34.8855,60.9542
229.641,0.1484,1.087,0.1538,-234.5878,36.1069,60.0153
229.661,0.1801,1.0962,0.2841,-221.7099,30.2366,63.0
229.681,0.0781,0.8462,0.3539,-228.4046,31.6336,65.4198
229.701,0.1213,0.8677,0.3109,-147.6183,10.3206,35.6718
229.721,0.3529,1.2067,0.4395,-128.1145,36.3435,46.9847
229.741,0.0844,1.1108,0.4652,-203.9084,42.6641,87.4428
229.761,-0.1508,0.9092,-0.0206,-234.9466,72.5267,102.7634
229.781,-0.0448,0.7462,0.8773,-250.1374,86.2443,202.1069
229.801,0.3733,0.4078,0.9501,-250.1374,65.9618,127.5573
229.821,0.2179,0.7524,0.9381,-75.2519,72.0992,56.374
229.841,0.3126,0.6046,0.8552,-71.0076,35.0611,28.2748
229.861,0.2063,0.6863,1.0245,-135.5725,15.6718,23.8168
229.881,0.259,0.5427,0.9235,-139.8779,46.084,53.5802
229.901,0.3152,0.4949,0.8088,-101.1756,37.229,42.1832
229.921,0.2699,0.4283,0.9651,-88.8626,48.9313,21.5267
229.941,0.2299,0.572,1.0907,-119.8397,49.6794,38.1908
229.961,0.3242,0.5494,1.0873,-155.3511,30.8397,60.687
229.981,0.3057,0.2329,1.077,-98.0611,14.5649,38.542
230.001,0.2212,0.3502,0.9635,-64.0611,14.313,9.6641
230.021,0.2358,0.4473,1.1704,-59.0382,13.1679,4.6718
230.041,0.2494,0.3943,1.1692,-71.4809,19.4962,19.7328
230.061,0.2465,0.2721,0.996,-75.855,12.8168,19.3664
230.081,0.2139,0.2444,1.0175,-69.9771,1.1527,14.1069
230.102,0.2014,0.3085,1.1685,-71.8626,15.7099,10.5344
230.121,0.1537,0.3175,0.9916,-106.8015,39.8626,14.542
230.141,0.2689,0.1743,0.9438,-97.4886,33.4275,20.5649
230.161,0.1273,0.1674,1.1301,-84.2214,32.8855,19.5114
230.181,0.0919,0.1501,1.1577,-82.1908,16.1985,-8.0611
230.201,0.0911,0.0989,1.1591,-65.2595,18.2977,-14.7863
230.221,0.2549,0.1703,1.0171,-62.4198,42.8015,2.542
230.241,0.1143,0.076,1.1183,-52.458,35.687,-3.3511
230.261,0.2264,0.1483,1.218,-50.9618,31.4351,-11.916
230.281,0.2421,0.1384,1.2323,-44.2519,20.916,-10.0153
230.301,0.1254,0.0555,1.1241,-33.0611,10.1145,-12.1908
230.321,0.1622,0.0427,1.0563,-20.0305,20.229,-12.7023
230.341,0.172,0.0703,1.1504,-20.3893,25.9084,-10.9084
230.361,0.2194,0.1199,1.259,-25.7023,17.3588,-4.3359
230.381,0.1227,0.0061,1.1523,-19.771,9.7023,-0.4351
230.401,0.0634,0.0056,1.1083,-7.3664,1.374,-14.458
230.421,0.119,0.0682,1.1268,-9.3588,17.626,-22.1069
230.441,0.0688,0.0399,1.1906,-15.2824,18.3511,-15.6641
230.461,0.0791,-0.0072,1.174,-14.5344,8.7405,-11.7939
230.481,0.1127,0.02,1.1057,-8.4656,1.9542,-6.145
230.501,0.0818,0.0128,1.0898,-3.2595,3.7939,-3.0382
230.521,0.0793,0.0441,1.1683,-5.6718,6.4122,-2.5496
230.541,0.0762,0.0214,1.1372,-10.1298,-0.855,0.5038
230.561,0.0568,-0.0182,1.1095,-4.8702,-2.3282,-1.0916
230.581,0.1019,0.0291,1.139,3.9542,2.313,-3.1298
230.601,0.1117,0.0559,1.1763,-1.5496,6.5878,-1.4046
230.621,0.1458,0.0632,1.2061,-9.8626,3.8168,2.7099
